"Country name","Regional indicator","Ladder score","Standard error of ladder score","upperwhisker","lowerwhisker","Logged GDP per capita","Social support","Healthy life expectancy","Freedom to make life choices","Generosity","Perceptions of corruption","Ladder score in Dystopia","Explained by: Log GDP per capita","Explained by: Social support","Explained by: Healthy life expectancy","Explained by: Freedom to make life choices","Explained by: Generosity","Explained by: Perceptions of corruption","Dystopia + residual"
"North Cyprus","Western Europe",5.53550004959106,0.0510372407734394,5.63553285598755,5.43546724319458,10.5760364532471,0.820356607437134,73.8975372314453,0.795293509960175,0.0121337501332164,0.626115679740906,2.43034291267395,1.37677359580994,0.805999875068665,0.800586581230164,0.503215491771698,0.195888668298721,0.199752941727638,1.65333247184753
"Belarus","Commonwealth of Independent States",5.53350019454956,0.0465241260826588,5.62468767166138,5.44231271743774,9.85322666168213,0.909642219543457,66.2530059814453,0.649643540382385,-0.180324003100395,0.626687824726105,2.43034291267395,1.12424433231354,1.00715136528015,0.559822618961334,0.325983673334122,0.0703408643603325,0.199388071894646,2.24656581878662
"Russia","Commonwealth of Independent States",5.47720003128052,0.0327008925378323,5.54129362106323,5.4131064414978,10.18874168396,0.902866184711456,64.7029113769531,0.71805077791214,-0.111447520554066,0.844619274139404,2.43034291267395,1.24146378040314,0.991885662078857,0.511002480983734,0.409223914146423,0.115271724760532,0.0604077987372875,2.1478955745697
"Hong Kong S.A.R. of China","East Asia",5.47669982910156,0.049117099493742,5.57296943664551,5.38043022155762,11.0003128051758,0.835781097412109,76.8200912475586,0.716807961463928,0.0673442482948303,0.402650445699692,2.43034291267395,1.52500367164612,0.840749680995941,0.892632246017456,0.407711625099182,0.231904670596123,0.342262208461761,1.23639345169067
"Tajikistan","Commonwealth of Independent States",5.46619987487793,0.0338060036301613,5.53245973587036,5.3999400138855,8.09077167510986,0.859710097312927,64.2805404663086,0.832002460956573,-0.0557714179158211,0.552646696567535,2.43034291267395,0.508492708206177,0.894659340381622,0.497699946165085,0.547884166240692,0.151591449975967,0.246605917811394,2.61928582191467
"Vietnam","Southeast Asia",5.41079998016357,0.0392947196960449,5.48781776428223,5.33378219604492,8.97315692901611,0.849987149238586,68.0341339111328,0.939592957496643,-0.0976143330335617,0.796421229839325,2.43034291267395,0.816773056983948,0.872754514217377,0.61591911315918,0.678803861141205,0.12429565936327,0.0911448821425438,2.21114611625671
"Libya","Middle East and North Africa",5.41029977798462,0.0755229815840721,5.55832481384277,5.26227474212646,9.62229347229004,0.826972544193268,62.2999992370605,0.77107161283493,-0.0866379514336586,0.666607022285461,2.43034291267395,1.04356288909912,0.820904910564423,0.435322910547256,0.473741471767426,0.131455987691879,0.173930615186691,2.33134484291077
"Malaysia","Southeast Asia",5.38430023193359,0.0488026961684227,5.47995328903198,5.28864717483521,10.2381572723389,0.816509425640106,67.1021575927734,0.89462685585022,0.125295832753181,0.83930230140686,2.43034291267395,1.25872814655304,0.797332525253296,0.586566567420959,0.624087631702423,0.269708782434464,0.0637985616922379,1.78412532806396
"Indonesia","Southeast Asia",5.34450006484985,0.0558168590068817,5.45390129089355,5.23509883880615,9.36479091644287,0.81141060590744,62.2363624572754,0.872877418994904,0.54155296087265,0.867313921451569,2.43034291267395,0.95359879732132,0.785845398902893,0.433318674564362,0.597622215747833,0.541249811649323,0.0459348596632481,1.98696517944336
"Congo (Brazzaville)","Sub-Saharan Africa",5.34170007705688,0.0974520295858383,5.53270626068115,5.15069389343262,8.11721706390381,0.636479437351227,58.220947265625,0.694733679294586,-0.0675396025180817,0.74467271566391,2.43034291267395,0.517731964588165,0.39174297451973,0.306853443384171,0.38085088133812,0.143914595246315,0.124146185815334,3.47648668289185
"China","East Asia",5.3390998840332,0.0294550824910402,5.39683198928833,5.28136777877808,9.67317199707031,0.810829043388367,69.5934066772461,0.904292702674866,-0.145907685160637,0.755388617515564,2.43034291267395,1.06133842468262,0.78453516960144,0.665028274059296,0.635849356651306,0.0927919894456863,0.117312394082546,1.98222136497498
"Ivory Coast","Sub-Saharan Africa",5.30600023269653,0.0783215314149857,5.4595103263855,5.15249013900757,8.55109310150146,0.644097864627838,50.113597869873,0.741462707519531,-0.0164920724928379,0.794467866420746,2.43034291267395,0.669315934181213,0.408906549215317,0.0515130236744881,0.437712341547012,0.177214920520782,0.0923905894160271,3.4689302444458
"Armenia","Commonwealth of Independent States",5.28259992599487,0.0584640055894852,5.39718914031982,5.16801071166992,9.4873743057251,0.799038708209991,67.0551452636719,0.825332999229431,-0.167646408081055,0.629422426223755,2.43034291267395,0.996425986289978,0.757972776889801,0.585085928440094,0.539768517017365,0.0786109641194344,0.197644144296646,2.12705969810486
"Nepal","South Asia",5.26889991760254,0.0698634684085846,5.40583229064941,5.13196754455566,8.12003135681152,0.774381339550018,64.2327880859375,0.7824746966362,0.152012810111046,0.727496683597565,2.43034291267395,0.51871520280838,0.702422142028809,0.49619597196579,0.48761710524559,0.287137299776077,0.135099768638611,2.64172387123108
"Bulgaria","Central and Eastern Europe",5.26550006866455,0.0537019111216068,5.37075567245483,5.16024446487427,10.0155820846558,0.930772840976715,67.0002517700195,0.787861943244934,-0.0964926779270172,0.932116627693176,2.43034291267395,1.18096673488617,1.05475652217865,0.583357036113739,0.494172513484955,0.125027358531952,0.004608572460711,1.82262516021729
"Maldives","South Asia",5.1975998878479,0.0719854012131691,5.33869123458862,5.05650854110718,9.8259859085083,0.913160920143127,70.5999984741211,0.853962779045105,0.0239978339523077,0.824650347232819,2.43034291267395,1.11472725868225,1.01507866382599,0.696730852127075,0.574606239795685,0.203628093004227,0.0731424763798714,1.51966094970703
"Azerbaijan","Commonwealth of Independent States",5.17080020904541,0.0404893271625042,5.25015926361084,5.09144115447998,9.56872844696045,0.835920572280884,65.6558456420898,0.814162909984589,-0.222548171877861,0.506471276283264,2.43034291267395,1.02484881877899,0.841063916683197,0.541015088558197,0.526176393032074,0.0427963696420193,0.276053130626678,1.9188437461853
"Cameroon","Sub-Saharan Africa",5.14179992675781,0.0743740499019623,5.28757286071777,4.99602699279785,8.18909740447998,0.709607601165771,53.5153121948242,0.731207251548767,0.0256444197148085,0.847626984119415,2.43034291267395,0.542844951152802,0.556493401527405,0.158649787306786,0.425233155488968,0.204702213406563,0.0584897063672543,3.1953821182251
"Senegal","Sub-Saharan Africa",5.13180017471313,0.0684030875563622,5.26587009429932,4.99773025512695,8.11817646026611,0.710231840610504,59.8015518188477,0.695216238498688,-0.0460028201341629,0.800757944583893,2.43034291267395,0.518067181110382,0.55789977312088,0.356634497642517,0.381438076496124,0.157963886857033,0.0883792489767075,3.07146573066711
"Albania","Central and Eastern Europe",5.11740016937256,0.0592459104955196,5.23352193832397,5.00127840042114,9.5204963684082,0.697405159473419,68.9993896484375,0.785236239433289,-0.0299214646220207,0.901012897491455,2.43034291267395,1.00799787044525,0.529002547264099,0.64631974697113,0.490977466106415,0.168454393744469,0.0244441907852888,2.25021910667419
"North Macedonia","Central and Eastern Europe",5.10120010375977,0.0512483045458794,5.20164680480957,5.00075340270996,9.69319725036621,0.805061101913452,65.4740829467773,0.751190543174744,0.0375088714063168,0.905177533626556,2.43034291267395,1.06833469867706,0.771540582180023,0.535290479660034,0.449549496173859,0.212441876530647,0.0217882990837097,2.04229235649109
"Ghana","Sub-Saharan Africa",5.08839988708496,0.0666370093822479,5.21900844573975,4.95779132843018,8.58024311065674,0.726757049560547,57.5863456726074,0.806505084037781,0.123355247080326,0.848191380500793,2.43034291267395,0.679500102996826,0.595129430294037,0.286866724491119,0.516858100891113,0.268442839384079,0.0581297762691975,2.68351769447327
"Niger","Sub-Saharan Africa",5.07410001754761,0.101608939468861,5.27325344085693,4.87494659423828,7.09761524200439,0.641137599945068,53.7800064086914,0.806123554706573,0.0184499435126781,0.692541360855103,2.43034291267395,0.161512091755867,0.402237355709076,0.16698631644249,0.516393840312958,0.200008973479271,0.157391637563705,3.4696159362793
"Turkmenistan","Commonwealth of Independent States",5.06640005111694,0.0356666557490826,5.13630676269531,4.99649333953857,9.62932682037354,0.982873737812042,62.4088745117188,0.876686811447144,0.27282926440239,0.888050138950348,2.43034291267395,1.04602015018463,1.17213475704193,0.438751935958862,0.602257609367371,0.365950673818588,0.0327108614146709,1.40856552124023
"Gambia","Sub-Saharan Africa",5.05100011825562,0.0887927114963531,5.2250337600708,4.87696647644043,7.68591785430908,0.689622044563293,55.1601600646973,0.697047591209412,0.424154758453369,0.745967626571655,2.43034291267395,0.367048293352127,0.511467933654785,0.210454165935516,0.383666545152664,0.464666277170181,0.123320393264294,2.9904203414917
"Benin","Sub-Saharan Africa",5.04519987106323,0.0734778046607971,5.18921613693237,4.90118360519409,8.08695888519287,0.488511323928833,54.7127494812012,0.757485389709473,-0.0338091924786568,0.660715043544769,2.43034291267395,0.507160604000092,0.0583856403827667,0.196363002061844,0.457209289073944,0.165918275713921,0.17768806219101,3.48249506950378
"Laos","Southeast Asia",5.03000020980835,0.0452820770442486,5.11875295639038,4.94124746322632,8.94735240936279,0.727973401546478,58.9681358337402,0.910053133964539,0.123144544661045,0.658195912837982,2.43034291267395,0.807757675647736,0.597869753837585,0.330386102199554,0.642858803272247,0.268305391073227,0.179294586181641,2.20356893539429
"Bangladesh","South Asia",5.0246000289917,0.0462645404040813,5.11527872085571,4.93392133712769,8.45422840118408,0.693390130996704,64.7999649047852,0.877008318901062,-0.041346937417984,0.681680738925934,2.43034291267395,0.635474145412445,0.519957065582275,0.51405918598175,0.602648794651031,0.161001101136208,0.164317727088928,2.42713665962219
"Guinea","Sub-Saharan Africa",4.98430013656616,0.0898701846599579,5.16044569015503,4.80815458297729,7.83774995803833,0.639484167098999,55.0081977844238,0.697214424610138,0.0946791917085648,0.766053795814514,2.43034291267395,0.420094102621078,0.398512333631516,0.205668121576309,0.383869528770447,0.249736338853836,0.110510945320129,3.21592879295349
"South Africa","Sub-Saharan Africa",4.95639991760254,0.0598788149654865,5.0737624168396,4.83903741836548,9.40257549285889,0.859681963920593,56.9039688110352,0.749382138252258,-0.0669967532157898,0.85958343744278,2.43034291267395,0.966799676418304,0.894595921039581,0.265375316143036,0.447348982095718,0.144268721342087,0.0508647784590721,2.18716597557068
"Turkey","Middle East and North Africa",4.9475998878479,0.0461034625768661,5.03796243667603,4.85723733901978,10.2404708862305,0.821776926517487,67.1988754272461,0.575805246829987,-0.139463260769844,0.775604248046875,2.43034291267395,1.25953650474548,0.809199690818787,0.589612722396851,0.236134767532349,0.0969959422945976,0.104420386254787,1.85170459747314
"Pakistan","South Asia",4.93400001525879,0.067507341504097,5.06631422042847,4.80168581008911,8.45828247070312,0.650571227073669,58.7089996337891,0.725576996803284,0.0975674837827682,0.786977052688599,2.43034291267395,0.636890530586243,0.42349037528038,0.322224617004395,0.418382078409195,0.251620471477509,0.0971676632761955,2.78421568870544
"Morocco","Middle East and North Africa",4.91800022125244,0.0603785738348961,5.03634214401245,4.79965829849243,8.9027795791626,0.559995949268341,66.2080841064453,0.773544490337372,-0.235710337758064,0.801466047763824,2.43034291267395,0.792185187339783,0.219433337450027,0.558407783508301,0.476750552654266,0.034210167825222,0.0879276767373085,2.74907493591309
"Venezuela","Latin America and Caribbean",4.89219999313354,0.0638304874300957,5.0173077583313,4.76709222793579,9.07310390472412,0.860926806926727,66.6998596191406,0.615380346775055,-0.168757051229477,0.826655864715576,2.43034291267395,0.851691663265228,0.897400438785553,0.57389622926712,0.284291088581085,0.0778864473104477,0.0718635097146034,2.13518166542053
"Georgia","Commonwealth of Independent States",4.89139986038208,0.0541806891560555,4.99759387969971,4.78520584106445,9.58457565307617,0.671115219593048,64.3000106811523,0.782602965831757,-0.238445088267326,0.654995858669281,2.43034291267395,1.03038537502289,0.469773948192596,0.498313158750534,0.487773209810257,0.0324261821806431,0.18133533000946,2.19135022163391
"Algeria","Middle East and North Africa",4.88710021972656,0.0530476681888103,4.99107360839844,4.78312683105469,9.34237289428711,0.801943421363831,66.0045547485352,0.479715317487717,-0.0669866502285004,0.751875340938568,2.43034291267395,0.945766627788544,0.764516770839691,0.551997661590576,0.119209297001362,0.144275307655334,0.11955289542675,2.24173736572266
"Ukraine","Commonwealth of Independent States",4.87480020523071,0.0520232915878296,4.97676563262939,4.77283477783203,9.43607330322266,0.887920379638672,64.9017486572266,0.724446892738342,-0.0110325058922172,0.923816800117493,2.43034291267395,0.978502869606018,0.958214282989502,0.517264842987061,0.417006939649582,0.180776417255402,0.00990157760679722,1.81310844421387
"Iraq","Middle East and North Africa",4.85410022735596,0.0590965487062931,4.96992969512939,4.73827075958252,9.24005889892578,0.745697379112244,60.5833168029785,0.629764437675476,-0.0530822426080704,0.875212490558624,2.43034291267395,0.910021007061005,0.637800097465515,0.381256133317947,0.301794111728668,0.153345704078674,0.0408977456390858,2.42894816398621
"Gabon","Sub-Saharan Africa",4.85179996490479,0.0745583325624466,4.99793434143066,4.70566558837891,9.60301685333252,0.776401996612549,59.9616241455078,0.730552792549133,-0.199857771396637,0.839573621749878,2.43034291267395,1.03682816028595,0.706974506378174,0.361675947904587,0.424436807632446,0.0575982145965099,0.0636255368590355,2.20061540603638
"Burkina Faso","Sub-Saharan Africa",4.83379983901978,0.0812616869807243,4.99307250976562,4.67452716827393,7.67808961868286,0.67225855588913,54.1508178710938,0.694560110569,-0.00861741229891777,0.747923254966736,2.43034291267395,0.364313334226608,0.472349762916565,0.178664997220039,0.380639672279358,0.182351872324944,0.122073240578175,3.13336801528931
"Cambodia","Southeast Asia",4.83039999008179,0.0674670711159706,4.96263551712036,4.69816446304321,8.36037063598633,0.764581620693207,62.0003356933594,0.958579063415527,0.033952608704567,0.843456149101257,2.43034291267395,0.602682948112488,0.68034440279007,0.425885051488876,0.701906800270081,0.210121989250183,0.0611495487391949,2.14831352233887
"Mozambique","Sub-Saharan Africa",4.79449987411499,0.103306546807289,4.99698066711426,4.59201908111572,7.15846347808838,0.743818402290344,54.7058410644531,0.881810128688812,0.0607956871390343,0.684409439563751,2.43034291267395,0.182770729064941,0.633566915988922,0.196145415306091,0.608491837978363,0.227632790803909,0.162577569484711,2.78336429595947
"Nigeria","Sub-Saharan Africa",4.75930023193359,0.0516974776983261,4.86062717437744,4.65797328948975,8.53277111053467,0.740080058574677,50.1018257141113,0.737415611743927,0.0373966544866562,0.87842071056366,2.43034291267395,0.662914752960205,0.625144839286804,0.0511422604322433,0.432787716388702,0.212368652224541,0.0388517864048481,2.73610162734985
"Mali","Sub-Saharan Africa",4.72349977493286,0.0819651484489441,4.88415145874023,4.56284809112549,7.74361848831177,0.724456191062927,51.9689025878906,0.69726175069809,-0.0360254421830177,0.826920986175537,2.43034291267395,0.387207269668579,0.589945793151855,0.109945721924305,0.383927136659622,0.164472535252571,0.0716944336891174,3.01630020141602
"Iran","Middle East and North Africa",4.72119998931885,0.05472806468606,4.82846689224243,4.61393308639526,9.58437442779541,0.710051596164703,66.3003540039062,0.607501268386841,0.218476817011833,0.714196443557739,2.43034291267395,1.03031504154205,0.557493686676025,0.561313807964325,0.274703562259674,0.330494403839111,0.143581658601761,1.82331728935242
"Uganda","Sub-Saharan Africa",4.63649988174438,0.0733645558357239,4.78029441833496,4.49270534515381,7.67743349075317,0.781107902526855,56.101390838623,0.708827137947083,0.121672891080379,0.854902505874634,2.43034291267395,0.364084094762802,0.717576444149017,0.240098163485527,0.39800027012825,0.267345398664474,0.0538499243557453,2.59552025794983
"Liberia","Sub-Saharan Africa",4.62519979476929,0.106019914150238,4.83299875259399,4.41740083694458,7.28770589828491,0.72010862827301,56.4975776672363,0.735268473625183,0.0502317696809769,0.849899411201477,2.43034291267395,0.227924361824989,0.580151200294495,0.252576053142548,0.430175006389618,0.220741525292397,0.057040523737669,2.8565616607666
"Kenya","Sub-Saharan Africa",4.60659980773926,0.0715911164879799,4.74691820144653,4.46628141403198,8.36077880859375,0.688066065311432,60.7040519714355,0.778544485569,0.286866247653961,0.825448632240295,2.43034291267395,0.602825522422791,0.5079625248909,0.385058671236038,0.482834696769714,0.37510758638382,0.0726333856582642,2.18019223213196
"Tunisia","Middle East and North Africa",4.59649991989136,0.0575313419103622,4.70926141738892,4.4837384223938,9.26580142974854,0.690981209278107,67.2007675170898,0.655902028083801,-0.200571224093437,0.869961798191071,2.43034291267395,0.919014692306519,0.514530003070831,0.589672267436981,0.333599239587784,0.0571328029036522,0.0442462414503098,2.13834285736084
"Lebanon","Middle East and North Africa",4.58379983901978,0.0547298304736614,4.69107007980347,4.47652959823608,9.62567329406738,0.847809135913849,67.3552169799805,0.52522075176239,-0.0734658464789391,0.898122847080231,2.43034291267395,1.04474365711212,0.867847621440887,0.594536662101746,0.174581840634346,0.140048667788506,0.0262872464954853,1.73572134971619
"Namibia","Sub-Saharan Africa",4.57410001754761,0.0642789155244827,4.70008659362793,4.44811344146729,9.16056346893311,0.818095803260803,56.7988204956055,0.719299972057343,-0.148972913622856,0.846701920032501,2.43034291267395,0.882247567176819,0.800906479358673,0.262063652276993,0.410743981599808,0.0907924175262451,0.0590796433389187,2.06831407546997
"Palestinian Territories","Middle East and North Africa",4.51669979095459,0.0674782395362854,4.64895725250244,4.38444232940674,8.48453330993652,0.82593822479248,62.25,0.653019547462463,-0.162521749734879,0.821317613124847,2.43034291267395,0.646061837673187,0.818574666976929,0.433748185634613,0.330091714859009,0.0819539800286293,0.0752678439021111,2.13100862503052
"Myanmar","Southeast Asia",4.42579984664917,0.0517617091536522,4.52725267410278,4.32434701919556,8.54095554351807,0.778949022293091,59.301887512207,0.875626921653748,0.508870542049408,0.659536302089691,2.43034291267395,0.665774166584015,0.712712705135345,0.340897589921951,0.600967884063721,0.519929766654968,0.178439781069756,1.40703082084656
"Jordan","Middle East and North Africa",4.39459991455078,0.061995841562748,4.51611185073853,4.27308797836304,9.18210506439209,0.766823649406433,67.0003051757812,0.755277454853058,-0.166789069771767,0.704657375812531,2.43034291267395,0.889773547649384,0.685395479202271,0.583358764648438,0.454522609710693,0.0791702345013618,0.149664953351021,1.55275106430054
"Chad","Sub-Saharan Africa",4.35540008544922,0.0942066088318825,4.54004526138306,4.17075490951538,7.36401319503784,0.619300007820129,48.4780006408691,0.578627288341522,0.0413417965173721,0.806908428668976,2.43034291267395,0.254583954811096,0.353039443492889,0,0.239568710327148,0.214942246675491,0.0844569355249405,3.20878219604492
"Sri Lanka","South Asia",4.32499980926514,0.0658688247203827,4.45410251617432,4.19589710235596,9.47039985656738,0.826506376266479,67.2992095947266,0.841443419456482,0.078830361366272,0.863080739974976,2.43034291267395,0.990495562553406,0.81985467672348,0.592772722244263,0.559372246265411,0.239397510886192,0.0486344657838345,1.0745108127594
"Swaziland","Sub-Saharan Africa",4.30810022354126,0.0714519396424294,4.44814586639404,4.16805458068848,9.06518745422363,0.770290195941925,50.8331413269043,0.646822273731232,-0.18486350774765,0.708263337612152,2.43034291267395,0.848925888538361,0.693205237388611,0.0741750001907349,0.322550684213638,0.0673795640468597,0.147365346550941,2.15453290939331
"Comoros","Sub-Saharan Africa",4.28859996795654,0.0843401923775673,4.45390653610229,4.12329339981079,8.03075313568115,0.625662446022034,57.3490104675293,0.547612607479095,0.0815663635730743,0.780622601509094,2.43034291267395,0.487523943185806,0.367373377084732,0.27939185500145,0.201829001307487,0.241182312369347,0.101220056414604,2.61010026931763
"Egypt","Middle East and North Africa",4.2827000617981,0.0448450222611427,4.37059640884399,4.1948037147522,9.36663341522217,0.749776661396027,61.9977149963379,0.748563468456268,-0.182113841176033,0.794777512550354,2.43034291267395,0.954242527484894,0.646990299224854,0.425802499055862,0.446352779865265,0.0691732838749886,0.0921931192278862,1.6479389667511
"Ethiopia","Sub-Saharan Africa",4.27470016479492,0.0507828779518604,4.37423467636108,4.17516565322876,7.69359254837036,0.763899922370911,58.9995269775391,0.752114772796631,0.0820015370845795,0.760533392429352,2.43034291267395,0.369729608297348,0.678808569908142,0.331374764442444,0.450674146413803,0.241466194391251,0.114031441509724,2.0885968208313
"Mauritania","Sub-Saharan Africa",4.2273998260498,0.0700100213289261,4.36461925506592,4.09018039703369,8.54180717468262,0.794952511787415,57.1605796813965,0.56122487783432,-0.106402404606342,0.730913043022156,2.43034291267395,0.666071712970734,0.748766958713531,0.273457258939743,0.218392878770828,0.11856285482645,0.132921069860458,2.06926703453064
"Madagascar","Sub-Saharan Africa",4.20849990844727,0.0716703608632088,4.34897375106812,4.06802606582642,7.39634990692139,0.685732841491699,59.3053855895996,0.552167177200317,-0.0051393574103713,0.803148865699768,2.43034291267395,0.265881478786469,0.502705991268158,0.341007769107819,0.207371160387993,0.184620752930641,0.0868545025587082,2.6200110912323
"Togo","Sub-Saharan Africa",4.1068000793457,0.0768981128931046,4.25752019882202,3.95607972145081,7.36242055892944,0.568900048732758,54.9143524169922,0.619391322135925,0.0315231904387474,0.772256731987,2.43034291267395,0.254027545452118,0.239493384957314,0.202712461352348,0.289171755313873,0.208537176251411,0.106555178761482,2.80631542205811
"Zambia","Sub-Saharan Africa",4.07340002059937,0.0692838132381439,4.20919609069824,3.93760371208191,8.14545059204102,0.707517683506012,55.809211730957,0.781899750232697,0.0605209246277809,0.823430776596069,2.43034291267395,0.527595996856689,0.551785051822662,0.23089599609375,0.486917495727539,0.227453544735909,0.0739202275872231,1.97485089302063
"Sierra Leone","Sub-Saharan Africa",3.84940004348755,0.0773417577147484,4.00098991394043,3.69781017303467,7.43387222290039,0.629990458488464,51.6505393981934,0.717177331447601,0.0839950293302536,0.866383731365204,2.43034291267395,0.278990715742111,0.377123981714249,0.099918894469738,0.408161073923111,0.242766618728638,0.0465280637145042,2.39593267440796
"India","South Asia",3.8189001083374,0.0255827158689499,3.86904215812683,3.76875805854797,8.75518321990967,0.602961242198944,60.632999420166,0.893129587173462,0.0893267020583153,0.773709118366241,2.43034291267395,0.740619242191315,0.316229850053787,0.382820874452591,0.622265696525574,0.246244698762894,0.105628952383995,1.40511560440063
"Burundi","Sub-Saharan Africa",3.77530002593994,0.107122384011745,3.98526000976562,3.56534004211426,6.63532209396362,0.490325719118118,53.4000015258789,0.626350224018097,-0.0238761659711599,0.606934547424316,2.43034291267395,0,0.06247328966856,0.155018091201782,0.297639608383179,0.17239798605442,0.211985215544701,2.8757688999176
"Yemen","Middle East and North Africa",3.65790009498596,0.0696001350879669,3.79431629180908,3.52148389816284,7.57843685150146,0.831537425518036,57.1215705871582,0.602156579494476,-0.146712228655815,0.80028772354126,2.43034291267395,0.329497486352921,0.831189095973969,0.27222865819931,0.268199950456619,0.0922671556472778,0.0886791199445724,1.7758731842041
"Tanzania","Sub-Saharan Africa",3.62319993972778,0.0707086771726608,3.76178884506226,3.48461103439331,7.87557220458984,0.702070951461792,57.9989929199219,0.833136677742004,0.183150067925453,0.576985657215118,2.43034291267395,0.433308124542236,0.539514124393463,0.299863010644913,0.549264311790466,0.307449400424957,0.231084361672401,1.26272630691528
"Haiti","Latin America and Caribbean",3.6149001121521,0.172664105892181,3.95332169532776,3.27647852897644,7.47713804244995,0.539503931999207,55.7000007629395,0.593355596065521,0.421520352363586,0.721049249172211,2.43034291267395,0.29410657286644,0.173266887664795,0.227456405758858,0.257490605115891,0.462947726249695,0.13921146094799,2.06044840812683
"Malawi","Sub-Saharan Africa",3.59999990463257,0.0921120792627335,3.78053951263428,3.41946029663086,6.95752477645874,0.536994695663452,57.9475250244141,0.779703140258789,0.0384023562073708,0.729065418243408,2.43034291267395,0.112568460404873,0.167613819241524,0.298242032527924,0.484244585037231,0.213024720549583,0.134099349379539,2.19019794464111
"Lesotho","Sub-Saharan Africa",3.51180005073547,0.120454035699368,3.74788999557495,3.275710105896,7.92577695846558,0.786871373653412,48.7000007629395,0.714953720569611,-0.13053622841835,0.915376901626587,2.43034291267395,0.450848251581192,0.730560958385468,0.00699187908321619,0.405455321073532,0.10281939804554,0.0152839096263051,1.79982078075409
"Botswana","Sub-Saharan Africa",3.46650004386902,0.0738719776272774,3.61128902435303,3.32171106338501,9.78153610229492,0.784171402454376,59.2691879272461,0.824394226074219,-0.246159255504608,0.800619065761566,2.43034291267395,1.09919774532318,0.724478185176849,0.3398677110672,0.538626194000244,0.0273939240723848,0.0884678140282631,0.648459911346436
"Rwanda","Sub-Saharan Africa",3.41470003128052,0.0678302720189095,3.54764747619629,3.28175258636475,7.67611789703369,0.55233907699585,61.3997268676758,0.896758377552032,0.0605256855487823,0.166800975799561,2.43034291267395,0.363624453544617,0.202183172106743,0.406968891620636,0.626681387424469,0.227456644177437,0.492669284343719,1.09514904022217
"Zimbabwe","Sub-Saharan Africa",3.14479994773865,0.0584434270858765,3.25934910774231,3.03025078773499,7.94259548187256,0.750469982624054,56.2008399963379,0.676700115203857,-0.0473457388579845,0.820998728275299,2.43034291267395,0.456724166870117,0.648552298545837,0.243230313062668,0.358907043933868,0.157087847590446,0.0754712000489235,1.20484519004822
"Afghanistan","South Asia",2.52290010452271,0.0375346541404724,2.59646797180176,2.44933223724365,7.69470977783203,0.462595552206039,52.4926147460938,0.381748527288437,-0.101683542132378,0.924338161945343,2.43034291267395,0.37011992931366,0,0.12644000351429,0,0.121641151607037,0.00956909265369177,1.89514088630676
